Date,Close
2020-03-11 00:00:00-04:00,66.8410873413086
2020-03-12 00:00:00-04:00,60.24020767211914
2020-03-13 00:00:00-04:00,67.4574966430664
2020-03-16 00:00:00-04:00,58.77928924560547
2020-03-17 00:00:00-04:00,61.36381912231445
2020-03-18 00:00:00-04:00,59.861637115478516
2020-03-19 00:00:00-04:00,59.40296936035156
2020-03-20 00:00:00-04:00,55.631736755371094
2020-03-23 00:00:00-04:00,54.449886322021484
2020-03-24 00:00:00-04:00,59.91259002685547
2020-03-25 00:00:00-04:00,59.58256149291992
2020-03-26 00:00:00-04:00,62.71796798706055
2020-03-27 00:00:00-04:00,60.121299743652344
2020-03-30 00:00:00-04:00,61.83704376220703
2020-03-31 00:00:00-04:00,61.710853576660156
2020-04-01 00:00:00-04:00,58.463802337646484
2020-04-02 00:00:00-04:00,59.43936538696289
2020-04-03 00:00:00-04:00,58.58514404296875
2020-04-06 00:00:00-04:00,63.69596862792969
2020-04-07 00:00:00-04:00,62.958213806152344
2020-04-08 00:00:00-04:00,64.56961822509766
2020-04-09 00:00:00-04:00,65.03553009033203
2020-04-13 00:00:00-04:00,66.31204223632812
2020-04-14 00:00:00-04:00,69.66101837158203
2020-04-15 00:00:00-04:00,69.02519989013672
2020-04-16 00:00:00-04:00,69.57366180419922
2020-04-17 00:00:00-04:00,68.62963104248047
2020-04-20 00:00:00-04:00,67.2051010131836
2020-04-21 00:00:00-04:00,65.12775421142578
2020-04-22 00:00:00-04:00,67.00367736816406
2020-04-23 00:00:00-04:00,66.74400329589844
2020-04-24 00:00:00-04:00,68.6708984375
2020-04-27 00:00:00-04:00,68.71939849853516
2020-04-28 00:00:00-04:00,67.60552215576172
2020-04-29 00:00:00-04:00,69.82604217529297
2020-04-30 00:00:00-04:00,71.29908752441406
2020-05-01 00:00:00-04:00,70.15122985839844
2020-05-04 00:00:00-04:00,71.1437759399414
2020-05-05 00:00:00-04:00,72.2115707397461
2020-05-06 00:00:00-04:00,72.95659637451172
2020-05-07 00:00:00-04:00,73.71131134033203
2020-05-08 00:00:00-04:00,75.46578216552734
2020-05-11 00:00:00-04:00,76.65326690673828
2020-05-12 00:00:00-04:00,75.7772445678711
2020-05-13 00:00:00-04:00,74.86229705810547
2020-05-14 00:00:00-04:00,75.32221984863281
2020-05-15 00:00:00-04:00,74.87690734863281
2020-05-18 00:00:00-04:00,76.64109802246094
2020-05-19 00:00:00-04:00,76.1982192993164
2020-05-20 00:00:00-04:00,77.68013763427734
2020-05-21 00:00:00-04:00,77.10101318359375
2020-05-22 00:00:00-04:00,77.59740447998047
2020-05-26 00:00:00-04:00,77.07181549072266
2020-05-27 00:00:00-04:00,77.40758514404297
2020-05-28 00:00:00-04:00,77.4416732788086
2020-05-29 00:00:00-04:00,77.36621856689453
2020-06-01 00:00:00-04:00,78.31766510009766
2020-06-02 00:00:00-04:00,78.68024444580078
2020-06-03 00:00:00-04:00,79.11337280273438
2020-06-04 00:00:00-04:00,78.43206024169922
2020-06-05 00:00:00-04:00,80.66585540771484
2020-06-08 00:00:00-04:00,81.14278411865234
2020-06-09 00:00:00-04:00,83.70512390136719
2020-06-10 00:00:00-04:00,85.8586654663086
2020-06-11 00:00:00-04:00,81.73655700683594
2020-06-12 00:00:00-04:00,82.44223022460938
2020-06-15 00:00:00-04:00,83.4618148803711
2020-06-16 00:00:00-04:00,85.67371368408203
2020-06-17 00:00:00-04:00,85.55448150634766
2020-06-18 00:00:00-04:00,85.58855438232422
2020-06-19 00:00:00-04:00,85.09944915771484
2020-06-22 00:00:00-04:00,87.32597351074219
2020-06-23 00:00:00-04:00,89.18993377685547
2020-06-24 00:00:00-04:00,87.61553192138672
2020-06-25 00:00:00-04:00,88.77869415283203
2020-06-26 00:00:00-04:00,86.0509033203125
2020-06-29 00:00:00-04:00,88.03408813476562
2020-06-30 00:00:00-04:00,88.76895141601562
2020-07-01 00:00:00-04:00,88.60103607177734
2020-07-02 00:00:00-04:00,88.60103607177734
2020-07-06 00:00:00-04:00,90.97113800048828
2020-07-07 00:00:00-04:00,90.68888092041016
2020-07-08 00:00:00-04:00,92.80104064941406
2020-07-09 00:00:00-04:00,93.20008087158203
2020-07-10 00:00:00-04:00,93.3631362915039
2020-07-13 00:00:00-04:00,92.93243408203125
2020-07-14 00:00:00-04:00,94.47030639648438
2020-07-15 00:00:00-04:00,95.12003326416016
2020-07-16 00:00:00-04:00,93.94956970214844
2020-07-17 00:00:00-04:00,93.759765625
2020-07-20 00:00:00-04:00,95.73567962646484
2020-07-21 00:00:00-04:00,94.41435241699219
2020-07-22 00:00:00-04:00,94.67959594726562
2020-07-23 00:00:00-04:00,90.37010955810547
2020-07-24 00:00:00-04:00,90.146240234375
2020-07-27 00:00:00-04:00,92.28273010253906
2020-07-28 00:00:00-04:00,90.76673126220703
2020-07-29 00:00:00-04:00,92.50658416748047
2020-07-30 00:00:00-04:00,93.62594604492188
2020-07-31 00:00:00-04:00,103.42752075195312
2020-08-03 00:00:00-04:00,106.03364562988281
2020-08-04 00:00:00-04:00,106.74176025390625
2020-08-05 00:00:00-04:00,107.12865447998047
2020-08-06 00:00:00-04:00,110.86627960205078
2020-08-07 00:00:00-04:00,108.34565734863281
2020-08-10 00:00:00-04:00,109.92044067382812
2020-08-11 00:00:00-04:00,106.65142822265625
2020-08-12 00:00:00-04:00,110.1959228515625
2020-08-13 00:00:00-04:00,112.1461181640625
2020-08-14 00:00:00-04:00,112.0461654663086
2020-08-17 00:00:00-04:00,111.75362396240234
2020-08-18 00:00:00-04:00,112.6848373413086
2020-08-19 00:00:00-04:00,112.82623291015625
2020-08-20 00:00:00-04:00,115.32979583740234
2020-08-21 00:00:00-04:00,121.27304077148438
2020-08-24 00:00:00-04:00,122.7234878540039
2020-08-25 00:00:00-04:00,121.71670532226562
2020-08-26 00:00:00-04:00,123.3719253540039
2020-08-27 00:00:00-04:00,121.89710998535156
2020-08-28 00:00:00-04:00,121.69965362548828
2020-08-31 00:00:00-04:00,125.82672882080078
2020-09-01 00:00:00-04:00,130.83877563476562
2020-09-02 00:00:00-04:00,128.12799072265625
2020-09-03 00:00:00-04:00,117.86993408203125
2020-09-04 00:00:00-04:00,117.94795227050781
2020-09-08 00:00:00-04:00,110.01065063476562
2020-09-09 00:00:00-04:00,114.39859008789062
2020-09-10 00:00:00-04:00,110.66395568847656
2020-09-11 00:00:00-04:00,109.2110824584961
2020-09-14 00:00:00-04:00,112.48739624023438
2020-09-15 00:00:00-04:00,112.66289520263672
2020-09-16 00:00:00-04:00,109.33782958984375
2020-09-17 00:00:00-04:00,107.59239959716797
2020-09-18 00:00:00-04:00,104.17955780029297
2020-09-21 00:00:00-04:00,107.3388671875
2020-09-22 00:00:00-04:00,109.02578735351562
2020-09-23 00:00:00-04:00,104.45258331298828
2020-09-24 00:00:00-04:00,105.5251693725586
2020-09-25 00:00:00-04:00,109.48407745361328
2020-09-28 00:00:00-04:00,112.09735870361328
2020-09-29 00:00:00-04:00,111.2490234375
2020-09-30 00:00:00-04:00,112.9261703491211
2020-10-01 00:00:00-04:00,113.88178253173828
2020-10-02 00:00:00-04:00,110.20567321777344
2020-10-05 00:00:00-04:00,113.59900665283203
2020-10-06 00:00:00-04:00,110.34217834472656
2020-10-07 00:00:00-04:00,112.21437072753906
2020-10-08 00:00:00-04:00,112.10710144042969
2020-10-09 00:00:00-04:00,114.05731964111328
2020-10-12 00:00:00-04:00,121.3022689819336
2020-10-13 00:00:00-04:00,118.08447265625
2020-10-14 00:00:00-04:00,118.1722412109375
2020-10-15 00:00:00-04:00,117.70418548583984
2020-10-16 00:00:00-04:00,116.0562515258789
2020-10-19 00:00:00-04:00,113.09196472167969
2020-10-20 00:00:00-04:00,114.58385467529297
2020-10-21 00:00:00-04:00,113.95980072021484
2020-10-22 00:00:00-04:00,112.86767578125
2020-10-23 00:00:00-04:00,112.17534637451172
2020-10-26 00:00:00-04:00,112.18511962890625
2020-10-27 00:00:00-04:00,113.69652557373047
2020-10-28 00:00:00-04:00,108.43098449707031
2020-10-29 00:00:00-04:00,112.44837951660156
2020-10-30 00:00:00-04:00,106.14926147460938
2020-11-02 00:00:00-05:00,106.0615005493164
2020-11-03 00:00:00-05:00,107.68991088867188
2020-11-04 00:00:00-05:00,112.08760833740234
2020-11-05 00:00:00-05:00,116.06599426269531
2020-11-06 00:00:00-05:00,115.93415069580078
2020-11-09 00:00:00-05:00,113.61915588378906
2020-11-10 00:00:00-05:00,113.27730560302734
2020-11-11 00:00:00-05:00,116.7155532836914
2020-11-12 00:00:00-05:00,116.44207000732422
2020-11-13 00:00:00-05:00,116.49092102050781
2020-11-16 00:00:00-05:00,117.50675964355469
2020-11-17 00:00:00-05:00,116.6178970336914
2020-11-18 00:00:00-05:00,115.28945922851562
2020-11-19 00:00:00-05:00,115.88530731201172
2020-11-20 00:00:00-05:00,114.61547088623047
2020-11-23 00:00:00-05:00,111.20652770996094
2020-11-24 00:00:00-05:00,112.49588012695312
2020-11-25 00:00:00-05:00,113.33589935302734
2020-11-27 00:00:00-05:00,113.88289642333984
2020-11-30 00:00:00-05:00,116.2857894897461
2020-12-01 00:00:00-05:00,119.87057495117188
2020-12-02 00:00:00-05:00,120.22221374511719
2020-12-03 00:00:00-05:00,120.08547973632812
2020-12-04 00:00:00-05:00,119.4114990234375
2020-12-07 00:00:00-05:00,120.87665557861328
2020-12-08 00:00:00-05:00,121.49202728271484
2020-12-09 00:00:00-05:00,118.95238494873047
2020-12-10 00:00:00-05:00,120.37849426269531
2020-12-11 00:00:00-05:00,119.56776428222656
2020-12-14 00:00:00-05:00,118.95238494873047
2020-12-15 00:00:00-05:00,124.91075897216797
2020-12-16 00:00:00-05:00,124.84239196777344
2020-12-17 00:00:00-05:00,125.71171569824219
2020-12-18 00:00:00-05:00,123.7190933227539
2020-12-21 00:00:00-05:00,125.25263214111328
2020-12-22 00:00:00-05:00,128.81787109375
2020-12-23 00:00:00-05:00,127.91925811767578
2020-12-24 00:00:00-05:00,128.90579223632812
2020-12-28 00:00:00-05:00,133.51620483398438
2020-12-29 00:00:00-05:00,131.7384490966797
2020-12-30 00:00:00-05:00,130.6151885986328
2020-12-31 00:00:00-05:00,129.6090545654297
2021-01-04 00:00:00-05:00,126.40524291992188
2021-01-05 00:00:00-05:00,127.96807098388672
2021-01-06 00:00:00-05:00,123.66048431396484
2021-01-07 00:00:00-05:00,127.88016510009766
2021-01-08 00:00:00-05:00,128.9839324951172
2021-01-11 00:00:00-05:00,125.98521423339844
2021-01-12 00:00:00-05:00,125.8094253540039
2021-01-13 00:00:00-05:00,127.85086822509766
2021-01-14 00:00:00-05:00,125.9168472290039
2021-01-15 00:00:00-05:00,124.18795776367188
2021-01-19 00:00:00-05:00,124.86190795898438
2021-01-20 00:00:00-05:00,128.9644317626953
2021-01-21 00:00:00-05:00,133.69203186035156
2021-01-22 00:00:00-05:00,135.84092712402344
2021-01-25 00:00:00-05:00,139.6015167236328
2021-01-26 00:00:00-05:00,139.83596801757812
2021-01-27 00:00:00-05:00,138.76153564453125
2021-01-28 00:00:00-05:00,133.90692138671875
2021-01-29 00:00:00-05:00,128.89601135253906
2021-02-01 00:00:00-05:00,131.025390625
2021-02-02 00:00:00-05:00,131.85568237304688
2021-02-03 00:00:00-05:00,130.83006286621094
2021-02-04 00:00:00-05:00,134.199951171875
2021-02-05 00:00:00-05:00,133.7841796875
2021-02-08 00:00:00-05:00,133.93092346191406
2021-02-09 00:00:00-05:00,133.05052185058594
2021-02-10 00:00:00-05:00,132.4439697265625
2021-02-11 00:00:00-05:00,132.1896514892578
2021-02-12 00:00:00-05:00,132.42440795898438
2021-02-16 00:00:00-05:00,130.29188537597656
2021-02-17 00:00:00-05:00,127.99301147460938
2021-02-18 00:00:00-05:00,126.88761901855469
2021-02-19 00:00:00-05:00,127.04411315917969
2021-02-22 00:00:00-05:00,123.25831604003906
2021-02-23 00:00:00-05:00,123.12138366699219
2021-02-24 00:00:00-05:00,122.62246704101562
2021-02-25 00:00:00-05:00,118.35733032226562
2021-02-26 00:00:00-05:00,118.6214599609375
2021-03-01 00:00:00-05:00,125.00936126708984
2021-03-02 00:00:00-05:00,122.39746856689453
2021-03-03 00:00:00-05:00,119.404052734375
2021-03-04 00:00:00-05:00,117.51603698730469
2021-03-05 00:00:00-05:00,118.77798461914062
2021-03-08 00:00:00-05:00,113.82807922363281
2021-03-09 00:00:00-05:00,118.45516967773438
2021-03-10 00:00:00-05:00,117.36932373046875
2021-03-11 00:00:00-05:00,119.30622863769531
2021-03-12 00:00:00-05:00,118.3964614868164
2021-03-15 00:00:00-04:00,121.29205322265625
